"adm_level","adm0_code","adm0_name","adm1_code","adm1_name","adm2_code","adm2_name","reference_period_start","reference_period_end","id","is_zhai_covered","adm_code","adm_name"
"1","KE","Kenya","KE010","Marsabit","","","2019-10-31T00:00:00","","1248","true","KE010","Marsabit"
"1","KE","Kenya","KE011","Isiolo","","","2019-10-31T00:00:00","","1249","true","KE011","Isiolo"
"1","KE","Kenya","KE012","Meru","","","2019-10-31T00:00:00","","1250","true","KE012","Meru"
"1","KE","Kenya","KE013","Tharaka-Nithi","","","2019-10-31T00:00:00","","1251","true","KE013","Tharaka-Nithi"
"1","KE","Kenya","KE014","Embu","","","2019-10-31T00:00:00","","1252","true","KE014","Embu"
"1","KE","Kenya","KE015","Kitui","","","2019-10-31T00:00:00","","1253","true","KE015","Kitui"
"1","KE","Kenya","KE016","Machakos","","","2019-10-31T00:00:00","","1254","true","KE016","Machakos"
"1","KE","Kenya","KE017","Makueni","","","2019-10-31T00:00:00","","1255","true","KE017","Makueni"
"1","KE","Kenya","KE018","Nyandarua","","","2019-10-31T00:00:00","","1256","true","KE018","Nyandarua"
"1","KE","Kenya","KE019","Nyeri","","","2019-10-31T00:00:00","","1257","true","KE019","Nyeri"
"1","KE","Kenya","KE020","Kirinyaga","","","2019-10-31T00:00:00","","1258","true","KE020","Kirinyaga"
"1","KE","Kenya","KE021","Murang'a","","","2019-10-31T00:00:00","","1259","true","KE021","Murang'a"
"1","KE","Kenya","KE022","Kiambu","","","2019-10-31T00:00:00","","1260","true","KE022","Kiambu"
"1","KE","Kenya","KE023","Turkana","","","2019-10-31T00:00:00","","1261","true","KE023","Turkana"
"1","KE","Kenya","KE024","West Pokot","","","2019-10-31T00:00:00","","1262","true","KE024","West Pokot"
"1","KE","Kenya","KE025","Samburu","","","2019-10-31T00:00:00","","1263","true","KE025","Samburu"
"1","KE","Kenya","KE026","Trans Nzoia","","","2019-10-31T00:00:00","","1264","true","KE026","Trans Nzoia"
"1","KE","Kenya","KE027","Uasin Gishu","","","2019-10-31T00:00:00","","1265","true","KE027","Uasin Gishu"
"1","KE","Kenya","KE028","Elgeyo-Marakwet","","","2019-10-31T00:00:00","","1266","true","KE028","Elgeyo-Marakwet"
"1","KE","Kenya","KE029","Nandi","","","2019-10-31T00:00:00","","1267","true","KE029","Nandi"
"1","KE","Kenya","KE030","Baringo","","","2019-10-31T00:00:00","","1268","true","KE030","Baringo"
"1","KE","Kenya","KE031","Laikipia","","","2019-10-31T00:00:00","","1269","true","KE031","Laikipia"
"1","KE","Kenya","KE032","Nakuru","","","2019-10-31T00:00:00","","1270","true","KE032","Nakuru"
"1","KE","Kenya","KE033","Narok","","","2019-10-31T00:00:00","","1271","true","KE033","Narok"
"1","KE","Kenya","KE034","Kajiado","","","2019-10-31T00:00:00","","1272","true","KE034","Kajiado"
"1","KE","Kenya","KE035","Kericho","","","2019-10-31T00:00:00","","1273","true","KE035","Kericho"
"1","KE","Kenya","KE036","Bomet","","","2019-10-31T00:00:00","","1274","true","KE036","Bomet"
"1","KE","Kenya","KE037","Kakamega","","","2019-10-31T00:00:00","","1275","true","KE037","Kakamega"
"1","KE","Kenya","KE038","Vihiga","","","2019-10-31T00:00:00","","1276","true","KE038","Vihiga"
"1","KE","Kenya","KE039","Bungoma","","","2019-10-31T00:00:00","","1277","true","KE039","Bungoma"
"1","KE","Kenya","KE040","Busia","","","2019-10-31T00:00:00","","1278","true","KE040","Busia"
"1","KE","Kenya","KE041","Siaya","","","2019-10-31T00:00:00","","1279","true","KE041","Siaya"
"1","KE","Kenya","KE042","Kisumu","","","2019-10-31T00:00:00","","1280","true","KE042","Kisumu"
"1","KE","Kenya","KE043","Homa Bay","","","2019-10-31T00:00:00","","1281","true","KE043","Homa Bay"
"1","KE","Kenya","KE044","Migori","","","2019-10-31T00:00:00","","1282","true","KE044","Migori"
"1","KE","Kenya","KE045","Kisii","","","2019-10-31T00:00:00","","1283","true","KE045","Kisii"
"1","KE","Kenya","KE046","Nyamira","","","2019-10-31T00:00:00","","1284","true","KE046","Nyamira"
"1","KE","Kenya","KE047","Nairobi","","","2019-10-31T00:00:00","","1285","true","KE047","Nairobi"
"1","KG","Kyrgyzstan","KG02000000000","Issyk-Kul","","","2018-11-19T00:00:00","","1286","true","KG02000000000","Issyk-Kul"
"1","KG","Kyrgyzstan","KG03000000000","Jalal-Abad","","","2018-11-19T00:00:00","","1287","true","KG03000000000","Jalal-Abad"
"1","KG","Kyrgyzstan","KG04000000000","Naryn","","","2018-11-19T00:00:00","","1288","true","KG04000000000","Naryn"
"1","KG","Kyrgyzstan","KG05000000000","Batken","","","2018-11-19T00:00:00","","1289","true","KG05000000000","Batken"
"1","KG","Kyrgyzstan","KG06000000000","Osh","","","2018-11-19T00:00:00","","1290","true","KG06000000000","Osh"
"1","KG","Kyrgyzstan","KG07000000000","Talas","","","2018-11-19T00:00:00","","1291","true","KG07000000000","Talas"
"1","KG","Kyrgyzstan","KG08000000000","Chui","","","2018-11-19T00:00:00","","1292","true","KG08000000000","Chui"
"1","KG","Kyrgyzstan","KG11000000000","Bishkek (city)","","","2018-11-19T00:00:00","","1293","true","KG11000000000","Bishkek (city)"
"1","KG","Kyrgyzstan","KG21000000000","Osh (city)","","","2018-11-19T00:00:00","","1294","true","KG21000000000","Osh (city)"
"1","KH","Cambodia","KH01","Banteay Meanchey","","","2018-01-01T00:00:00","","1295","true","KH01","Banteay Meanchey"
"1","KH","Cambodia","KH02","Battambang","","","2018-01-01T00:00:00","","1296","true","KH02","Battambang"
"1","KH","Cambodia","KH03","Kampong Cham","","","2018-01-01T00:00:00","","1297","true","KH03","Kampong Cham"
"1","KH","Cambodia","KH04","Kampong Chhnang","","","2018-01-01T00:00:00","","1298","true","KH04","Kampong Chhnang"
"1","KH","Cambodia","KH05","Kampong Speu","","","2018-01-01T00:00:00","","1299","true","KH05","Kampong Speu"
"1","KH","Cambodia","KH06","Kampong Thom","","","2018-01-01T00:00:00","","1300","true","KH06","Kampong Thom"
"1","KH","Cambodia","KH07","Kampot","","","2018-01-01T00:00:00","","1301","true","KH07","Kampot"
"1","KH","Cambodia","KH08","Kandal","","","2018-01-01T00:00:00","","1302","true","KH08","Kandal"
"1","KH","Cambodia","KH09","Koh Kong","","","2018-01-01T00:00:00","","1303","true","KH09","Koh Kong"
"1","KH","Cambodia","KH10","Kratie","","","2018-01-01T00:00:00","","1304","true","KH10","Kratie"
"1","KH","Cambodia","KH11","Mondul Kiri","","","2018-01-01T00:00:00","","1305","true","KH11","Mondul Kiri"
"1","KH","Cambodia","KH12","Phnom Penh","","","2018-01-01T00:00:00","","1306","true","KH12","Phnom Penh"
"1","KH","Cambodia","KH13","Preah Vihear","","","2018-01-01T00:00:00","","1307","true","KH13","Preah Vihear"
"1","KH","Cambodia","KH14","Prey Veng","","","2018-01-01T00:00:00","","1308","true","KH14","Prey Veng"
"1","KH","Cambodia","KH15","Pursat","","","2018-01-01T00:00:00","","1309","true","KH15","Pursat"
"1","KH","Cambodia","KH16","Ratanak Kiri","","","2018-01-01T00:00:00","","1310","true","KH16","Ratanak Kiri"
"1","KH","Cambodia","KH17","Siemreap","","","2018-01-01T00:00:00","","1311","true","KH17","Siemreap"
"1","KH","Cambodia","KH18","Preah Sihanouk","","","2018-01-01T00:00:00","","1312","true","KH18","Preah Sihanouk"
"1","KH","Cambodia","KH19","Stung Treng","","","2018-01-01T00:00:00","","1313","true","KH19","Stung Treng"
"1","KH","Cambodia","KH20","Svay Rieng","","","2018-01-01T00:00:00","","1314","true","KH20","Svay Rieng"
"1","KH","Cambodia","KH21","Takeo","","","2018-01-01T00:00:00","","1315","true","KH21","Takeo"
"1","KH","Cambodia","KH22","Oddar Meanchey","","","2018-01-01T00:00:00","","1316","true","KH22","Oddar Meanchey"
"1","KH","Cambodia","KH23","Kep","","","2018-01-01T00:00:00","","1317","true","KH23","Kep"
"1","KH","Cambodia","KH24","Pailin","","","2018-01-01T00:00:00","","1318","true","KH24","Pailin"
"1","KH","Cambodia","KH25","Tboung Khmum","","","2018-01-01T00:00:00","","1319","true","KH25","Tboung Khmum"
"1","KI","Kiribati","KI1","Gilbert Islands","","","2020-01-13T00:00:00","","1320","true","KI1","Gilbert Islands"
"1","KI","Kiribati","KI2","Phoenix Islands","","","2020-01-13T00:00:00","","1321","true","KI2","Phoenix Islands"
"1","KI","Kiribati","KI3","Line Islands","","","2020-01-13T00:00:00","","1322","true","KI3","Line Islands"
"1","KM","Comoros","KM1","Anjouan (Ndzouani)","","","2019-12-05T00:00:00","","1323","true","KM1","Anjouan (Ndzouani)"
"1","KM","Comoros","KM2","Grande Comore (Ngazidja)","","","2019-12-05T00:00:00","","1324","true","KM2","Grande Comore (Ngazidja)"
"1","KM","Comoros","KM3","Moheli (Mwali)","","","2019-12-05T00:00:00","","1325","true","KM3","Moheli (Mwali)"
"1","LA","Lao People's Democratic Republic","LA01","Vientiane Capital","","","2019-11-12T00:00:00","","1383","true","LA01","Vientiane Capital"
"1","LA","Lao People's Democratic Republic","LA02","Phongsaly","","","2019-11-12T00:00:00","","1384","true","LA02","Phongsaly"
"1","LA","Lao People's Democratic Republic","LA03","Louangnamtha","","","2019-11-12T00:00:00","","1385","true","LA03","Louangnamtha"
"1","LA","Lao People's Democratic Republic","LA04","Oudomxai","","","2019-11-12T00:00:00","","1386","true","LA04","Oudomxai"
"1","LA","Lao People's Democratic Republic","LA05","Bokeo","","","2019-11-12T00:00:00","","1387","true","LA05","Bokeo"
"1","LA","Lao People's Democratic Republic","LA06","Louangphabang","","","2019-11-12T00:00:00","","1388","true","LA06","Louangphabang"
"1","LA","Lao People's Democratic Republic","LA07","Houaphan","","","2019-11-12T00:00:00","","1389","true","LA07","Houaphan"
"1","LA","Lao People's Democratic Republic","LA08","Xaignabouly","","","2019-11-12T00:00:00","","1390","true","LA08","Xaignabouly"
"1","LA","Lao People's Democratic Republic","LA09","Xiengkhouang","","","2019-11-12T00:00:00","","1391","true","LA09","Xiengkhouang"
"1","LA","Lao People's Democratic Republic","LA10","Vientiane","","","2019-11-12T00:00:00","","1392","true","LA10","Vientiane"
"1","LA","Lao People's Democratic Republic","LA11","Bolikhamxai","","","2019-11-12T00:00:00","","1393","true","LA11","Bolikhamxai"
"1","LA","Lao People's Democratic Republic","LA12","Khammouan","","","2019-11-12T00:00:00","","1394","true","LA12","Khammouan"
"1","LA","Lao People's Democratic Republic","LA13","Savannakhet","","","2019-11-12T00:00:00","","1395","true","LA13","Savannakhet"
"1","LA","Lao People's Democratic Republic","LA14","Salavan","","","2019-11-12T00:00:00","","1396","true","LA14","Salavan"
"1","LA","Lao People's Democratic Republic","LA15","Sekong","","","2019-11-12T00:00:00","","1397","true","LA15","Sekong"
"1","LA","Lao People's Democratic Republic","LA16","Champasack","","","2019-11-12T00:00:00","","1398","true","LA16","Champasack"
"1","LA","Lao People's Democratic Republic","LA17","Attapeu","","","2019-11-12T00:00:00","","1399","true","LA17","Attapeu"
"1","LA","Lao People's Democratic Republic","LA18","Xaisomboon","","","2019-11-12T00:00:00","","1400","true","LA18","Xaisomboon"
"1","LB","Lebanon","LB1","Beirut","","","2014-05-02T00:00:00","","1401","true","LB1","Beirut"
"1","LB","Lebanon","LB2","Bekaa","","","2014-05-02T00:00:00","","1402","true","LB2","Bekaa"
"1","LB","Lebanon","LB3","Mount Lebanon","","","2014-05-02T00:00:00","","1403","true","LB3","Mount Lebanon"
"1","LB","Lebanon","LB4","El Nabatieh","","","2014-05-02T00:00:00","","1404","true","LB4","El Nabatieh"
"1","LB","Lebanon","LB5","North","","","2014-05-02T00:00:00","","1405","true","LB5","North"
"1","LB","Lebanon","LB6","South","","","2014-05-02T00:00:00","","1406","true","LB6","South"
"1","LB","Lebanon","LB7","Akkar","","","2014-05-02T00:00:00","","1407","true","LB7","Akkar"
"1","LB","Lebanon","LB8","Baalbek-El Hermel","","","2014-05-02T00:00:00","","1408","true","LB8","Baalbek-El Hermel"
"1","LC","Saint Lucia","LC04","Anse La Raye","","","2019-05-01T00:00:00","","1409","true","LC04","Anse La Raye"
"1","LC","Saint Lucia","LC05","Canaries","","","2019-05-01T00:00:00","","1410","true","LC05","Canaries"
"1","LC","Saint Lucia","LC06","Soufriere","","","2019-05-01T00:00:00","","1411","true","LC06","Soufriere"
"1","LC","Saint Lucia","LC07","Choiseul","","","2019-05-01T00:00:00","","1412","true","LC07","Choiseul"
"1","LC","Saint Lucia","LC08","Laborie","","","2019-05-01T00:00:00","","1413","true","LC08","Laborie"
"1","LC","Saint Lucia","LC09","Vieux-Fort","","","2019-05-01T00:00:00","","1414","true","LC09","Vieux-Fort"
"1","LC","Saint Lucia","LC10","Micoud","","","2019-05-01T00:00:00","","1415","true","LC10","Micoud"
"1","LC","Saint Lucia","LC11","Dennery","","","2019-05-01T00:00:00","","1416","true","LC11","Dennery"
"1","LC","Saint Lucia","LC12","Gros Islet","","","2019-05-01T00:00:00","","1417","true","LC12","Gros Islet"
"1","LC","Saint Lucia","LC13","Castries","","","2019-05-01T00:00:00","","1418","true","LC13","Castries"
"1","LK","Sri Lanka","LK1","Western","","","2022-08-16T00:00:00","","1419","true","LK1","Western"
"1","LK","Sri Lanka","LK2","Central","","","2022-08-16T00:00:00","","1420","true","LK2","Central"
"1","LK","Sri Lanka","LK3","Southern","","","2022-08-16T00:00:00","","1421","true","LK3","Southern"
"1","LK","Sri Lanka","LK4","Northern","","","2022-08-16T00:00:00","","1422","true","LK4","Northern"
"1","LK","Sri Lanka","LK5","Eastern","","","2022-08-16T00:00:00","","1423","true","LK5","Eastern"
"1","LK","Sri Lanka","LK6","North Western","","","2022-08-16T00:00:00","","1424","true","LK6","North Western"
"1","LK","Sri Lanka","LK7","North Central","","","2022-08-16T00:00:00","","1425","true","LK7","North Central"
"1","LK","Sri Lanka","LK8","Uva","","","2022-08-16T00:00:00","","1426","true","LK8","Uva"
"1","LK","Sri Lanka","LK9","Sabaragamuwa","","","2022-08-16T00:00:00","","1427","true","LK9","Sabaragamuwa"
"1","LR","Liberia","LR01","Bomi","","","2019-11-04T00:00:00","","1428","true","LR01","Bomi"
"1","LR","Liberia","LR02","Bong","","","2019-11-04T00:00:00","","1429","true","LR02","Bong"
"1","LR","Liberia","LR03","Gbarpolu","","","2019-11-04T00:00:00","","1430","true","LR03","Gbarpolu"
"1","LR","Liberia","LR04","Grand Bassa","","","2019-11-04T00:00:00","","1431","true","LR04","Grand Bassa"
"1","LR","Liberia","LR05","Grand Cape Mount","","","2019-11-04T00:00:00","","1432","true","LR05","Grand Cape Mount"
"1","LR","Liberia","LR06","Grand Gedeh","","","2019-11-04T00:00:00","","1433","true","LR06","Grand Gedeh"
"1","LR","Liberia","LR07","Grand Kru","","","2019-11-04T00:00:00","","1434","true","LR07","Grand Kru"
"1","LR","Liberia","LR08","Lofa","","","2019-11-04T00:00:00","","1435","true","LR08","Lofa"
"1","LR","Liberia","LR09","Margibi","","","2019-11-04T00:00:00","","1436","true","LR09","Margibi"
"1","LR","Liberia","LR10","Maryland","","","2019-11-04T00:00:00","","1437","true","LR10","Maryland"
"1","LR","Liberia","LR11","Montserrado","","","2019-11-04T00:00:00","","1438","true","LR11","Montserrado"
"1","LR","Liberia","LR12","Nimba","","","2019-11-04T00:00:00","","1439","true","LR12","Nimba"
"1","LR","Liberia","LR13","River Gee","","","2019-11-04T00:00:00","","1440","true","LR13","River Gee"
"1","LR","Liberia","LR14","Rivercess","","","2019-11-04T00:00:00","","1441","true","LR14","Rivercess"
"1","LR","Liberia","LR15","Sinoe","","","2019-11-04T00:00:00","","1442","true","LR15","Sinoe"
"1","LS","Lesotho","LSA","Maseru","","","2019-01-08T00:00:00","","1443","true","LSA","Maseru"
"1","LS","Lesotho","LSB","Butha-Buthe","","","2019-01-08T00:00:00","","1444","true","LSB","Butha-Buthe"
"1","LS","Lesotho","LSC","Leribe","","","2019-01-08T00:00:00","","1445","true","LSC","Leribe"
"1","LS","Lesotho","LSD","Berea","","","2019-01-08T00:00:00","","1446","true","LSD","Berea"
"1","LS","Lesotho","LSE","Mafeteng","","","2019-01-08T00:00:00","","1447","true","LSE","Mafeteng"
"1","LS","Lesotho","LSF","Mohale's Hoek","","","2019-01-08T00:00:00","","1448","true","LSF","Mohale's Hoek"
"1","LS","Lesotho","LSG","Quthing","","","2019-01-08T00:00:00","","1449","true","LSG","Quthing"
"1","LS","Lesotho","LSH","Qacha's Nek","","","2019-01-08T00:00:00","","1450","true","LSH","Qacha's Nek"
"1","LS","Lesotho","LSJ","Mokhotlong","","","2019-01-08T00:00:00","","1451","true","LSJ","Mokhotlong"
"1","LS","Lesotho","LSK","Thaba-Tseka","","","2019-01-08T00:00:00","","1452","true","LSK","Thaba-Tseka"
"1","MG","Madagascar","MG11","Analamanga","","","2010-12-31T00:00:00","","1503","true","MG11","Analamanga"
"1","MG","Madagascar","MG12","Vakinankaratra","","","2010-12-31T00:00:00","","1504","true","MG12","Vakinankaratra"
"1","MG","Madagascar","MG13","Itasy","","","2010-12-31T00:00:00","","1505","true","MG13","Itasy"
"1","MG","Madagascar","MG14","Bongolava","","","2010-12-31T00:00:00","","1506","true","MG14","Bongolava"
"1","MG","Madagascar","MG21","Haute Matsiatra","","","2010-12-31T00:00:00","","1507","true","MG21","Haute Matsiatra"
"1","MG","Madagascar","MG22","Amoron I Mania","","","2010-12-31T00:00:00","","1508","true","MG22","Amoron I Mania"
"1","MG","Madagascar","MG23","Vatovavy Fitovinany","","","2010-12-31T00:00:00","","1509","true","MG23","Vatovavy Fitovinany"
"1","MG","Madagascar","MG24","Ihorombe","","","2010-12-31T00:00:00","","1510","true","MG24","Ihorombe"
"1","MG","Madagascar","MG25","Atsimo Atsinanana","","","2010-12-31T00:00:00","","1511","true","MG25","Atsimo Atsinanana"
"1","MG","Madagascar","MG31","Atsinanana","","","2010-12-31T00:00:00","","1512","true","MG31","Atsinanana"
"1","MG","Madagascar","MG32","Analanjirofo","","","2010-12-31T00:00:00","","1513","true","MG32","Analanjirofo"
"1","MG","Madagascar","MG33","Alaotra Mangoro","","","2010-12-31T00:00:00","","1514","true","MG33","Alaotra Mangoro"
"1","MG","Madagascar","MG41","Boeny","","","2010-12-31T00:00:00","","1515","true","MG41","Boeny"
"1","MG","Madagascar","MG42","Sofia","","","2010-12-31T00:00:00","","1516","true","MG42","Sofia"
"1","MG","Madagascar","MG43","Betsiboka","","","2010-12-31T00:00:00","","1517","true","MG43","Betsiboka"
"1","MG","Madagascar","MG44","Melaky","","","2010-12-31T00:00:00","","1518","true","MG44","Melaky"
"1","MG","Madagascar","MG51","Atsimo Andrefana","","","2010-12-31T00:00:00","","1519","true","MG51","Atsimo Andrefana"
"1","MG","Madagascar","MG52","Androy","","","2010-12-31T00:00:00","","1520","true","MG52","Androy"
"1","MG","Madagascar","MG53","Anosy","","","2010-12-31T00:00:00","","1521","true","MG53","Anosy"
"1","MG","Madagascar","MG54","Menabe","","","2010-12-31T00:00:00","","1522","true","MG54","Menabe"
"1","MG","Madagascar","MG71","Diana","","","2010-12-31T00:00:00","","1523","true","MG71","Diana"
"1","MG","Madagascar","MG72","Sava","","","2010-12-31T00:00:00","","1524","true","MG72","Sava"
"1","MH","Marshall Islands","MH01","Ailinglaplap","","","2021-01-01T00:00:00","","1525","true","MH01","Ailinglaplap"
"1","MH","Marshall Islands","MH02","Ailuk","","","2021-01-01T00:00:00","","1526","true","MH02","Ailuk"
"1","MH","Marshall Islands","MH03","Arno","","","2021-01-01T00:00:00","","1527","true","MH03","Arno"
"1","MH","Marshall Islands","MH04","Aur","","","2021-01-01T00:00:00","","1528","true","MH04","Aur"
"1","MH","Marshall Islands","MH05","Eneu","","","2021-01-01T00:00:00","","1529","true","MH05","Eneu"
"1","MH","Marshall Islands","MH06","Ebon","","","2021-01-01T00:00:00","","1530","true","MH06","Ebon"
"1","MH","Marshall Islands","MH07","Enewetak","","","2021-01-01T00:00:00","","1531","true","MH07","Enewetak"
"1","MH","Marshall Islands","MH08","Jabat","","","2021-01-01T00:00:00","","1532","true","MH08","Jabat"
"1","MH","Marshall Islands","MH09","Jaluit","","","2021-01-01T00:00:00","","1533","true","MH09","Jaluit"
"1","MH","Marshall Islands","MH10","Kili","","","2021-01-01T00:00:00","","1534","true","MH10","Kili"
"1","MH","Marshall Islands","MH11","Kwajalein","","","2021-01-01T00:00:00","","1535","true","MH11","Kwajalein"
"1","MH","Marshall Islands","MH12","Lae","","","2021-01-01T00:00:00","","1536","true","MH12","Lae"
"1","MH","Marshall Islands","MH13","Lib","","","2021-01-01T00:00:00","","1537","true","MH13","Lib"
"1","MH","Marshall Islands","MH14","Likiep","","","2021-01-01T00:00:00","","1538","true","MH14","Likiep"
"1","MH","Marshall Islands","MH15","Majuro","","","2021-01-01T00:00:00","","1539","true","MH15","Majuro"
"1","MH","Marshall Islands","MH16","Maloelap","","","2021-01-01T00:00:00","","1540","true","MH16","Maloelap"
"1","MH","Marshall Islands","MH17","Mejit","","","2021-01-01T00:00:00","","1541","true","MH17","Mejit"
"1","MH","Marshall Islands","MH18","Mili","","","2021-01-01T00:00:00","","1542","true","MH18","Mili"
"1","MH","Marshall Islands","MH19","Namdrik","","","2021-01-01T00:00:00","","1543","true","MH19","Namdrik"
"1","MH","Marshall Islands","MH20","Namu","","","2021-01-01T00:00:00","","1544","true","MH20","Namu"
"1","MH","Marshall Islands","MH21","Rongelap","","","2021-01-01T00:00:00","","1545","true","MH21","Rongelap"
"1","MH","Marshall Islands","MH22","Ujae","","","2021-01-01T00:00:00","","1546","true","MH22","Ujae"
"1","MH","Marshall Islands","MH24","Utirik","","","2021-01-01T00:00:00","","1547","true","MH24","Utirik"
"1","MH","Marshall Islands","MH25","Wotho","","","2021-01-01T00:00:00","","1548","true","MH25","Wotho"
"1","MH","Marshall Islands","MH26","Wotje","","","2021-01-01T00:00:00","","1549","true","MH26","Wotje"
"1","ML","Mali","ML01","Kayes","","","2021-12-20T00:00:00","","1558","true","ML01","Kayes"
"1","ML","Mali","ML02","Koulikoro","","","2021-12-20T00:00:00","","1559","true","ML02","Koulikoro"
"1","ML","Mali","ML03","Sikasso","","","2021-12-20T00:00:00","","1560","true","ML03","Sikasso"
"1","ML","Mali","ML04","Segou","","","2021-12-20T00:00:00","","1561","true","ML04","Segou"
"1","ML","Mali","ML05","Mopti","","","2021-12-20T00:00:00","","1562","true","ML05","Mopti"
"1","ML","Mali","ML06","Tombouctou","","","2021-12-20T00:00:00","","1563","true","ML06","Tombouctou"
"1","ML","Mali","ML07","Gao","","","2021-12-20T00:00:00","","1564","true","ML07","Gao"
"1","ML","Mali","ML08","Kidal","","","2021-12-20T00:00:00","","1565","true","ML08","Kidal"
"1","ML","Mali","ML09","Bamako","","","2021-12-20T00:00:00","","1566","true","ML09","Bamako"
"1","ML","Mali","ML10","Menaka","","","2021-12-20T00:00:00","","1567","true","ML10","Menaka"
"1","MR","Mauritania","MR01","Hodh Chargui","","","2024-03-06T00:00:00","","1612","true","MR01","Hodh Chargui"
"1","MR","Mauritania","MR02","Hodh El Gharbi","","","2024-03-06T00:00:00","","1613","true","MR02","Hodh El Gharbi"
"1","MR","Mauritania","MR03","Assaba","","","2024-03-06T00:00:00","","1614","true","MR03","Assaba"
"1","MR","Mauritania","MR04","Gorgol","","","2024-03-06T00:00:00","","1615","true","MR04","Gorgol"
"1","MR","Mauritania","MR05","Brakna","","","2024-03-06T00:00:00","","1616","true","MR05","Brakna"
"1","MR","Mauritania","MR06","Trarza","","","2024-03-06T00:00:00","","1617","true","MR06","Trarza"
"1","MR","Mauritania","MR07","Adrar","","","2024-03-06T00:00:00","","1618","true","MR07","Adrar"
"1","MR","Mauritania","MR08","Dakhlet Nouadhibou","","","2024-03-06T00:00:00","","1619","true","MR08","Dakhlet Nouadhibou"
"1","MR","Mauritania","MR09","Tagant","","","2024-03-06T00:00:00","","1620","true","MR09","Tagant"
"1","MR","Mauritania","MR10","Guidimagha","","","2024-03-06T00:00:00","","1621","true","MR10","Guidimagha"
"1","MR","Mauritania","MR11","Tiris Zemmour","","","2024-03-06T00:00:00","","1622","true","MR11","Tiris Zemmour"
"1","MR","Mauritania","MR12","Inchiri","","","2024-03-06T00:00:00","","1623","true","MR12","Inchiri"
"1","MR","Mauritania","MR13","Nouakchott Ouest","","","2024-03-06T00:00:00","","1624","true","MR13","Nouakchott Ouest"
"1","MR","Mauritania","MR14","Nouakchott Nord","","","2024-03-06T00:00:00","","1625","true","MR14","Nouakchott Nord"
"1","MR","Mauritania","MR15","Nouakchott Sud","","","2024-03-06T00:00:00","","1626","true","MR15","Nouakchott Sud"
"1","MV","Maldives","MV001","Haa Alifu","","","2024-10-22T00:00:00","","1642","true","MV001","Haa Alifu"
"1","MV","Maldives","MV002","Haa Dhaalu","","","2024-10-22T00:00:00","","1643","true","MV002","Haa Dhaalu"
"1","MV","Maldives","MV003","Shaviyani","","","2024-10-22T00:00:00","","1644","true","MV003","Shaviyani"
"1","MV","Maldives","MV004","Noonu","","","2024-10-22T00:00:00","","1645","true","MV004","Noonu"
"1","MV","Maldives","MV005","Lhaviyani","","","2024-10-22T00:00:00","","1646","true","MV005","Lhaviyani"
"1","MV","Maldives","MV006","Raa","","","2024-10-22T00:00:00","","1647","true","MV006","Raa"
"1","MV","Maldives","MV007","Baa","","","2024-10-22T00:00:00","","1648","true","MV007","Baa"
"1","MV","Maldives","MV008","Alifu Alifu","","","2024-10-22T00:00:00","","1649","true","MV008","Alifu Alifu"
"1","MV","Maldives","MV009","Kaafu","","","2024-10-22T00:00:00","","1650","true","MV009","Kaafu"
"1","MV","Maldives","MV010","Vaavu","","","2024-10-22T00:00:00","","1651","true","MV010","Vaavu"
"1","MV","Maldives","MV011","Faafu","","","2024-10-22T00:00:00","","1652","true","MV011","Faafu"
"1","MV","Maldives","MV012","Dhaalu","","","2024-10-22T00:00:00","","1653","true","MV012","Dhaalu"
"1","MV","Maldives","MV013","Meemu","","","2024-10-22T00:00:00","","1654","true","MV013","Meemu"
"1","MV","Maldives","MV014","Thaa","","","2024-10-22T00:00:00","","1655","true","MV014","Thaa"
"1","MV","Maldives","MV015","Laamu","","","2024-10-22T00:00:00","","1656","true","MV015","Laamu"
"1","MV","Maldives","MV016","Gaafu Alifu","","","2024-10-22T00:00:00","","1657","true","MV016","Gaafu Alifu"
"1","MV","Maldives","MV017","Gaafu Dhaalu","","","2024-10-22T00:00:00","","1658","true","MV017","Gaafu Dhaalu"
"1","MV","Maldives","MV018","Gnaviyani","","","2024-10-22T00:00:00","","1659","true","MV018","Gnaviyani"
"1","MV","Maldives","MV019","Seenu","","","2024-10-22T00:00:00","","1660","true","MV019","Seenu"
"1","MV","Maldives","MV020","Alifu Dhaalu","","","2024-10-22T00:00:00","","1661","true","MV020","Alifu Dhaalu"
"1","MV","Maldives","MV021","Male","","","2024-10-22T00:00:00","","1662","true","MV021","Male"
"1","MW","Malawi","MW1","Northern","","","2023-04-05T00:00:00","","1663","true","MW1","Northern"
"1","MW","Malawi","MW2","Central","","","2023-04-05T00:00:00","","1664","true","MW2","Central"
"1","MW","Malawi","MW3","Southern","","","2023-04-05T00:00:00","","1665","true","MW3","Southern"
"1","MZ","Mozambique","MZ01","Cabo Delgado","","","2019-06-07T00:00:00","","1714","true","MZ01","Cabo Delgado"
"1","MZ","Mozambique","MZ02","Gaza","","","2019-06-07T00:00:00","","1715","true","MZ02","Gaza"
"1","MZ","Mozambique","MZ03","Inhambane","","","2019-06-07T00:00:00","","1716","true","MZ03","Inhambane"
"1","MZ","Mozambique","MZ04","Manica","","","2019-06-07T00:00:00","","1717","true","MZ04","Manica"
"1","MZ","Mozambique","MZ05","Maputo","","","2019-06-07T00:00:00","","1718","true","MZ05","Maputo"
